"DateTime","Players","Average Players"
"2026-04-03 09:00:00",6115,
"2026-04-03 10:00:00",6628,
"2026-04-03 11:00:00",7307,
"2026-04-03 12:00:00",7829,
"2026-04-03 13:00:00",8660,
"2026-04-03 14:00:00",9412,
"2026-04-03 15:00:00",9781,
"2026-04-03 16:00:00",10218,
"2026-04-03 17:00:00",10255,
"2026-04-03 18:00:00",10551,
"2026-04-03 19:00:00",10659,
"2026-04-03 20:00:00",10440,
"2026-04-03 21:00:00",8952,
"2026-04-03 22:00:00",8643,
"2026-04-03 23:00:00",7823,
"2026-04-04 00:00:00",7250,8303
"2026-04-04 01:00:00",6890,
"2026-04-04 02:00:00",6579,
"2026-04-04 03:00:00",6413,
"2026-04-04 04:00:00",6076,
"2026-04-04 05:00:00",5881,
"2026-04-04 06:00:00",6085,
"2026-04-04 07:00:00",6337,
"2026-04-04 08:00:00",6830,
"2026-04-04 09:00:00",7212,
"2026-04-04 10:00:00",7596,
"2026-04-04 11:00:00",8092,
"2026-04-04 12:00:00",8864,
"2026-04-04 13:00:00",9535,
"2026-04-04 14:00:00",10168,
"2026-04-04 15:00:00",10561,
"2026-04-04 16:00:00",10844,
"2026-04-04 17:00:00",10873,
"2026-04-04 18:00:00",11233,
"2026-04-04 19:00:00",11281,
"2026-04-04 20:00:00",11038,
"2026-04-04 21:00:00",10518,
"2026-04-04 22:00:00",9562,
"2026-04-04 23:00:00",8427,
"2026-04-05 00:00:00",7629,8704
"2026-04-05 01:00:00",7075,
"2026-04-05 02:00:00",6858,
"2026-04-05 03:00:00",6794,
"2026-04-05 04:00:00",6595,
"2026-04-05 05:00:00",6373,
"2026-04-05 06:00:00",6640,
"2026-04-05 07:00:00",6924,
"2026-04-05 08:00:00",7399,
"2026-04-05 09:00:00",7746,
"2026-04-05 10:00:00",8013,
"2026-04-05 11:00:00",8577,
"2026-04-05 12:00:00",9283,
"2026-04-05 13:00:00",10101,
"2026-04-05 14:00:00",10663,
"2026-04-05 15:00:00",11053,
"2026-04-05 16:00:00",11213,
"2026-04-05 17:00:00",11419,
"2026-04-05 18:00:00",11629,
"2026-04-05 19:00:00",11562,
"2026-04-05 20:00:00",11396,
"2026-04-05 21:00:00",10775,
"2026-04-05 22:00:00",9635,
"2026-04-05 23:00:00",8554,
"2026-04-06 00:00:00",7805,7555
"2026-04-06 01:00:00",7206,
"2026-04-06 02:00:00",6759,
"2026-04-06 03:00:00",6194,
"2026-04-06 04:00:00",5514,
"2026-04-06 05:00:00",5151,
"2026-04-06 06:00:00",5164,
"2026-04-06 07:00:00",5619,
"2026-04-06 08:00:00",6353,
"2026-04-06 09:00:00",6740,
"2026-04-06 10:00:00",7098,
"2026-04-06 11:00:00",7657,
"2026-04-06 12:00:00",8151,
"2026-04-06 13:00:00",8853,
"2026-04-06 14:00:00",9259,
"2026-04-06 15:00:00",9736,
"2026-04-06 16:00:00",10060,
"2026-04-06 17:00:00",10142,
"2026-04-06 18:00:00",10199,
"2026-04-06 19:00:00",10113,
"2026-04-06 20:00:00",9749,
"2026-04-06 21:00:00",8891,
"2026-04-06 22:00:00",7725,
"2026-04-06 23:00:00",6812,
"2026-04-07 00:00:00",6454,6557
"2026-04-07 01:00:00",6288,
"2026-04-07 02:00:00",5955,
"2026-04-07 03:00:00",5442,
"2026-04-07 04:00:00",4908,
"2026-04-07 05:00:00",4478,
"2026-04-07 06:00:00",4204,
"2026-04-07 07:00:00",4439,
"2026-04-07 08:00:00",4766,
"2026-04-07 09:00:00",5146,
"2026-04-07 10:00:00",5593,
"2026-04-07 11:00:00",6008,
"2026-04-07 12:00:00",6687,
"2026-04-07 13:00:00",7281,
"2026-04-07 14:00:00",7750,
"2026-04-07 15:00:00",8417,
"2026-04-07 16:00:00",8930,
"2026-04-07 17:00:00",9416,
"2026-04-07 18:00:00",9674,
"2026-04-07 19:00:00",9626,
"2026-04-07 20:00:00",9152,
"2026-04-07 21:00:00",8194,
"2026-04-07 22:00:00",6999,
"2026-04-07 23:00:00",6687,
"2026-04-08 00:00:00",6270,6278
"2026-04-08 01:00:00",6120,
"2026-04-08 02:00:00",5050,
"2026-04-08 03:00:00",5090,
"2026-04-08 04:00:00",4850,
"2026-04-08 05:00:00",4406,
"2026-04-08 06:00:00",4225,
"2026-04-08 07:00:00",4356,
"2026-04-08 08:00:00",4719,
"2026-04-08 09:00:00",5075,
"2026-04-08 10:00:00",5493,
"2026-04-08 11:00:00",5988,
"2026-04-08 12:00:00",6488,
"2026-04-08 13:00:00",7081,
"2026-04-08 14:00:00",7676,
"2026-04-08 15:00:00",8168,
"2026-04-08 16:00:00",8632,
"2026-04-08 17:00:00",8958,
"2026-04-08 18:00:00",9237,
"2026-04-08 19:00:00",9201,
"2026-04-08 20:00:00",8898,
"2026-04-08 21:00:00",8066,
"2026-04-08 22:00:00",7006,
"2026-04-08 23:00:00",6379,
"2026-04-09 00:00:00",6004,6393
"2026-04-09 01:00:00",5893,
"2026-04-09 02:00:00",5759,
"2026-04-09 03:00:00",5358,
"2026-04-09 04:00:00",4831,
"2026-04-09 05:00:00",4416,
"2026-04-09 06:00:00",4282,
"2026-04-09 07:00:00",4492,
"2026-04-09 08:00:00",4786,
"2026-04-09 09:00:00",5093,
"2026-04-09 10:00:00",5490,
"2026-04-09 11:00:00",5911,
"2026-04-09 12:00:00",6322,
"2026-04-09 13:00:00",6994,
"2026-04-09 14:00:00",7639,
"2026-04-09 15:00:00",8166,
"2026-04-09 16:00:00",8651,
"2026-04-09 17:00:00",8942,
"2026-04-09 18:00:00",9306,
"2026-04-09 19:00:00",9322,
"2026-04-09 20:00:00",8960,
"2026-04-09 21:00:00",8209,
"2026-04-09 22:00:00",7218,
"2026-04-09 23:00:00",6345,
"2026-04-10 00:00:00",6011,6811
"2026-04-10 01:00:00",5941,
"2026-04-10 02:00:00",5814,
"2026-04-10 03:00:00",5533,
"2026-04-10 04:00:00",4922,
"2026-04-10 05:00:00",4633,
"2026-04-10 06:00:00",4459,
"2026-04-10 07:00:00",4628,
"2026-04-10 08:00:00",4935,
"2026-04-10 09:00:00",5384,
"2026-04-10 10:00:00",5741,
"2026-04-10 11:00:00",6256,
"2026-04-10 12:00:00",6856,
"2026-04-10 13:00:00",7580,
"2026-04-10 14:00:00",8052,
"2026-04-10 15:00:00",8706,
"2026-04-10 16:00:00",9088,
"2026-04-10 17:00:00",9336,
"2026-04-10 18:00:00",9739,
"2026-04-10 19:00:00",9793,
"2026-04-10 20:00:00",9729,
"2026-04-10 21:00:00",9157,
"2026-04-10 22:00:00",8414,
"2026-04-10 23:00:00",7574,
"2026-04-11 00:00:00",6877,8325
"2026-04-11 01:00:00",6571,
"2026-04-11 02:00:00",6490,
"2026-04-11 03:00:00",6348,
"2026-04-11 04:00:00",6117,
"2026-04-11 05:00:00",5878,
"2026-04-11 06:00:00",6039,
"2026-04-11 07:00:00",6536,
"2026-04-11 08:00:00",7087,
"2026-04-11 09:00:00",7451,
"2026-04-11 10:00:00",7844,
"2026-04-11 11:00:00",8346,
"2026-04-11 12:00:00",8941,
"2026-04-11 13:00:00",9791,
"2026-04-11 14:00:00",10268,
"2026-04-11 15:00:00",10664,
"2026-04-11 16:00:00",10775,
"2026-04-11 17:00:00",10951,
"2026-04-11 18:00:00",11228,
"2026-04-11 19:00:00",11320,
"2026-04-11 20:00:00",11248,
"2026-04-11 21:00:00",10494,
"2026-04-11 22:00:00",9375,
"2026-04-11 23:00:00",8347,
"2026-04-12 00:00:00",7497,8817
"2026-04-12 01:00:00",7226,
"2026-04-12 02:00:00",7122,
"2026-04-12 03:00:00",6967,
"2026-04-12 04:00:00",6697,
"2026-04-12 05:00:00",6526,
"2026-04-12 06:00:00",6597,
"2026-04-12 07:00:00",7134,
"2026-04-12 08:00:00",7701,
"2026-04-12 09:00:00",8082,
"2026-04-12 10:00:00",8486,
"2026-04-12 11:00:00",9003,
"2026-04-12 12:00:00",9770,
"2026-04-12 13:00:00",10461,
"2026-04-12 14:00:00",11061,
"2026-04-12 15:00:00",11507,
"2026-04-12 16:00:00",11679,
"2026-04-12 17:00:00",11880,
"2026-04-12 18:00:00",11885,
"2026-04-12 19:00:00",11803,
"2026-04-12 20:00:00",11269,
"2026-04-12 21:00:00",10087,
"2026-04-12 22:00:00",8779,
"2026-04-12 23:00:00",7666,
"2026-04-13 00:00:00",7193,6787
"2026-04-13 01:00:00",6840,
"2026-04-13 02:00:00",6275,
"2026-04-13 03:00:00",5643,
"2026-04-13 04:00:00",5090,
"2026-04-13 05:00:00",4613,
"2026-04-13 06:00:00",4491,
"2026-04-13 07:00:00",4731,
"2026-04-13 08:00:00",5107,
"2026-04-13 09:00:00",5395,
"2026-04-13 10:00:00",5653,
"2026-04-13 11:00:00",6129,
"2026-04-13 12:00:00",6831,
"2026-04-13 13:00:00",7311,
"2026-04-13 14:00:00",7986,
"2026-04-13 15:00:00",8661,
"2026-04-13 16:00:00",9192,
"2026-04-13 17:00:00",9631,
"2026-04-13 18:00:00",9924,
"2026-04-13 19:00:00",9951,
"2026-04-13 20:00:00",9443,
"2026-04-13 21:00:00",8520,
"2026-04-13 22:00:00",7453,
"2026-04-13 23:00:00",6617,
"2026-04-14 00:00:00",6196,6481
"2026-04-14 01:00:00",6144,
"2026-04-14 02:00:00",5974,
"2026-04-14 03:00:00",5577,
"2026-04-14 04:00:00",5028,
"2026-04-14 05:00:00",4619,
"2026-04-14 06:00:00",4426,
"2026-04-14 07:00:00",4547,
"2026-04-14 08:00:00",4959,
"2026-04-14 09:00:00",5199,
"2026-04-14 10:00:00",5496,
"2026-04-14 11:00:00",6019,
"2026-04-14 12:00:00",6539,
"2026-04-14 13:00:00",7076,
"2026-04-14 14:00:00",7696,
"2026-04-14 15:00:00",8242,
"2026-04-14 16:00:00",8781,
"2026-04-14 17:00:00",9274,
"2026-04-14 18:00:00",9483,
"2026-04-14 19:00:00",9445,
"2026-04-14 20:00:00",8914,
"2026-04-14 21:00:00",7976,
"2026-04-14 22:00:00",7138,
"2026-04-14 23:00:00",6326,
"2026-04-15 00:00:00",6024,6024
"2026-04-15 01:00:00",5898,
"2026-04-15 02:00:00",5770,
"2026-04-15 03:00:00",5358,
"2026-04-15 04:00:00",4869,
"2026-04-15 05:00:00",4413,
"2026-04-15 06:00:00",4150,
"2026-04-15 07:00:00",4261,
"2026-04-15 08:00:00",4607,
"2026-04-15 09:00:00",4754,
"2026-04-15 10:00:00",5047,
"2026-04-15 11:00:00",5503,
"2026-04-15 12:00:00",5964,
"2026-04-15 13:00:00",6469,
"2026-04-15 14:00:00",7011,
"2026-04-15 15:00:00",7518,
"2026-04-15 16:00:00",8028,
"2026-04-15 17:00:00",8325,
"2026-04-15 18:00:00",8633,
"2026-04-15 19:00:00",8598,
"2026-04-15 20:00:00",8220,
"2026-04-15 21:00:00",7342,
"2026-04-15 22:00:00",6575,
"2026-04-15 23:00:00",5984,
"2026-04-16 00:00:00",5749,5944
"2026-04-16 01:00:00",5641,
"2026-04-16 02:00:00",5505,
"2026-04-16 03:00:00",5154,
"2026-04-16 04:00:00",4693,
"2026-04-16 05:00:00",4167,
"2026-04-16 06:00:00",3923,
"2026-04-16 07:00:00",4112,
"2026-04-16 08:00:00",4384,
"2026-04-16 09:00:00",4697,
"2026-04-16 10:00:00",4702,
"2026-04-16 10:10:00",4709,
"2026-04-16 10:20:00",4813,
"2026-04-16 10:30:00",4891,
"2026-04-16 10:40:00",4968,
"2026-04-16 10:50:00",4992,
"2026-04-16 11:00:00",5069,
"2026-04-16 11:10:00",5127,
"2026-04-16 11:20:00",5212,
"2026-04-16 11:30:00",5315,
"2026-04-16 11:40:00",5376,
"2026-04-16 11:50:00",5398,
"2026-04-16 12:00:00",5484,
"2026-04-16 12:10:00",5588,
"2026-04-16 12:20:00",5711,
"2026-04-16 12:30:00",5761,
"2026-04-16 12:40:00",5875,
"2026-04-16 12:50:00",5937,
"2026-04-16 13:00:00",6024,
"2026-04-16 13:10:00",6095,
"2026-04-16 13:20:00",6198,
"2026-04-16 13:30:00",6299,
"2026-04-16 13:40:00",6409,
"2026-04-16 13:50:00",6478,
"2026-04-16 14:00:00",6545,
"2026-04-16 14:10:00",6659,
"2026-04-16 14:20:00",6776,
"2026-04-16 14:30:00",6914,
"2026-04-16 14:40:00",7007,
"2026-04-16 14:50:00",7079,
"2026-04-16 15:00:00",7107,
"2026-04-16 15:10:00",7199,
"2026-04-16 15:20:00",7247,
"2026-04-16 15:30:00",7274,
"2026-04-16 15:40:00",7370,
"2026-04-16 15:50:00",7453,
"2026-04-16 16:00:00",7505,
"2026-04-16 16:10:00",7606,
"2026-04-16 16:20:00",7681,
"2026-04-16 16:30:00",7802,
"2026-04-16 16:40:00",7863,
"2026-04-16 16:50:00",7991,
"2026-04-16 17:00:00",8019,
"2026-04-16 17:10:00",8023,
"2026-04-16 17:20:00",8075,
"2026-04-16 17:30:00",8153,
"2026-04-16 17:40:00",8266,
"2026-04-16 17:50:00",8388,
"2026-04-16 18:00:00",8365,
"2026-04-16 18:10:00",8421,
"2026-04-16 18:20:00",8451,
"2026-04-16 18:30:00",8482,
"2026-04-16 18:40:00",8552,
"2026-04-16 18:50:00",8527,
"2026-04-16 19:00:00",8461,
"2026-04-16 19:10:00",8384,
"2026-04-16 19:20:00",8363,
"2026-04-16 19:30:00",8325,
"2026-04-16 19:40:00",8304,
"2026-04-16 19:50:00",8252,
"2026-04-16 20:00:00",8158,
"2026-04-16 20:10:00",8093,
"2026-04-16 20:20:00",7955,
"2026-04-16 20:30:00",7843,
"2026-04-16 20:40:00",7829,
"2026-04-16 20:50:00",7709,
"2026-04-16 21:00:00",7561,
"2026-04-16 21:10:00",7436,
"2026-04-16 21:20:00",7331,
"2026-04-16 21:30:00",7149,
"2026-04-16 21:40:00",6995,
"2026-04-16 21:50:00",6860,
"2026-04-16 22:00:00",6718,
"2026-04-16 22:10:00",6603,
"2026-04-16 22:20:00",6456,
"2026-04-16 22:30:00",6332,
"2026-04-16 22:40:00",6162,
"2026-04-16 22:50:00",6078,
"2026-04-16 23:00:00",6003,
"2026-04-16 23:10:00",5967,
"2026-04-16 23:20:00",5901,
"2026-04-16 23:30:00",5825,
"2026-04-16 23:40:00",5744,
"2026-04-16 23:50:00",5682,
"2026-04-17 00:00:00",5586,6213
"2026-04-17 00:10:00",5456,
"2026-04-17 00:20:00",5433,
"2026-04-17 00:30:00",5454,
"2026-04-17 00:40:00",5511,
"2026-04-17 00:50:00",5551,
"2026-04-17 01:00:00",5543,
"2026-04-17 01:10:00",5552,
"2026-04-17 01:20:00",5543,
"2026-04-17 01:30:00",5514,
"2026-04-17 01:40:00",5560,
"2026-04-17 01:50:00",5554,
"2026-04-17 02:00:00",5507,
"2026-04-17 02:10:00",5431,
"2026-04-17 02:20:00",5342,
"2026-04-17 02:30:00",5292,
"2026-04-17 02:40:00",5219,
"2026-04-17 02:50:00",5111,
"2026-04-17 03:00:00",5007,
"2026-04-17 03:10:00",4960,
"2026-04-17 03:20:00",4931,
"2026-04-17 03:30:00",4832,
"2026-04-17 03:40:00",4767,
"2026-04-17 03:50:00",4680,
"2026-04-17 04:00:00",4641,
"2026-04-17 04:10:00",4529,
"2026-04-17 04:20:00",4448,
"2026-04-17 04:30:00",4364,
"2026-04-17 04:40:00",4297,
"2026-04-17 04:50:00",4250,
"2026-04-17 05:00:00",4181,
"2026-04-17 05:10:00",4127,
"2026-04-17 05:20:00",4088,
"2026-04-17 05:30:00",4052,
"2026-04-17 05:40:00",4046,
"2026-04-17 05:50:00",4036,
"2026-04-17 06:00:00",4030,
"2026-04-17 06:10:00",4058,
"2026-04-17 06:20:00",4065,
"2026-04-17 06:30:00",4088,
"2026-04-17 06:40:00",4094,
"2026-04-17 06:50:00",4053,
"2026-04-17 07:00:00",4059,
"2026-04-17 07:10:00",4076,
"2026-04-17 07:20:00",4108,
"2026-04-17 07:30:00",4168,
"2026-04-17 07:40:00",4211,
"2026-04-17 07:50:00",4239,
"2026-04-17 08:00:00",4277,
"2026-04-17 08:10:00",4326,
"2026-04-17 08:20:00",4361,
"2026-04-17 08:30:00",4407,
"2026-04-17 08:40:00",4455,
"2026-04-17 08:50:00",4501,
"2026-04-17 09:00:00",4542,
"2026-04-17 09:10:00",4601,
"2026-04-17 09:20:00",4616,
"2026-04-17 09:30:00",4721,
"2026-04-17 09:40:00",4740,
"2026-04-17 09:50:00",4778,
"2026-04-17 10:00:00",4820,
"2026-04-17 10:10:00",4892,
"2026-04-17 10:20:00",4957,
"2026-04-17 10:30:00",4988,
"2026-04-17 10:40:00",5091,
"2026-04-17 10:50:00",5138,
"2026-04-17 11:00:00",5226,
"2026-04-17 11:10:00",5331,
"2026-04-17 11:20:00",5381,
"2026-04-17 11:30:00",5496,
"2026-04-17 11:40:00",5541,
"2026-04-17 11:50:00",5605,
"2026-04-17 12:00:00",5721,
"2026-04-17 12:10:00",5835,
"2026-04-17 12:20:00",5960,
"2026-04-17 12:30:00",6046,
"2026-04-17 12:40:00",6112,
"2026-04-17 12:50:00",6228,
"2026-04-17 13:00:00",6321,
"2026-04-17 13:10:00",6414,
"2026-04-17 13:20:00",6501,
"2026-04-17 13:30:00",6606,
"2026-04-17 13:40:00",6756,
"2026-04-17 13:50:00",6812,
"2026-04-17 14:00:00",6934,
"2026-04-17 14:10:00",7059,
"2026-04-17 14:20:00",7238,
"2026-04-17 14:30:00",7279,
"2026-04-17 14:40:00",7417,
"2026-04-17 14:50:00",7531,
"2026-04-17 15:00:00",7626,
"2026-04-17 15:10:00",7704,
"2026-04-17 15:20:00",7765,
"2026-04-17 15:30:00",7822,
"2026-04-17 15:40:00",7893,
"2026-04-17 15:50:00",7934,
"2026-04-17 16:00:00",7974,
"2026-04-17 16:10:00",8032,
"2026-04-17 16:20:00",8037,
"2026-04-17 16:30:00",8131,
"2026-04-17 16:40:00",8148,
"2026-04-17 16:50:00",8228,
"2026-04-17 17:00:00",8254,
"2026-04-17 17:10:00",8291,
"2026-04-17 17:20:00",8353,
"2026-04-17 17:30:00",8442,
"2026-04-17 17:40:00",8490,
"2026-04-17 17:50:00",8560,
"2026-04-17 18:00:00",8561,
"2026-04-17 18:10:00",8650,
"2026-04-17 18:20:00",8713,
"2026-04-17 18:30:00",8794,
"2026-04-17 18:40:00",8839,
"2026-04-17 18:50:00",8836,
"2026-04-17 19:00:00",8811,
"2026-04-17 19:10:00",8846,
"2026-04-17 19:20:00",8862,
"2026-04-17 19:30:00",8813,
"2026-04-17 19:40:00",8859,
"2026-04-17 19:50:00",8837,
"2026-04-17 20:00:00",8852,
"2026-04-17 20:10:00",8801,
"2026-04-17 20:20:00",8745,
"2026-04-17 20:30:00",8686,
"2026-04-17 20:40:00",8525,
"2026-04-17 20:50:00",8409,
"2026-04-17 21:00:00",8269,
"2026-04-17 21:10:00",8118,
"2026-04-17 21:20:00",7997,
"2026-04-17 21:30:00",7899,
"2026-04-17 21:40:00",7775,
"2026-04-17 21:50:00",7682,
"2026-04-17 22:00:00",7577,
"2026-04-17 22:10:00",7404,
"2026-04-17 22:20:00",7239,
"2026-04-17 22:30:00",7120,
"2026-04-17 22:40:00",7050,
"2026-04-17 22:50:00",6947,
"2026-04-17 23:00:00",6840,
"2026-04-17 23:10:00",6780,
"2026-04-17 23:20:00",6682,
"2026-04-17 23:30:00",6611,
"2026-04-17 23:40:00",6495,
"2026-04-17 23:50:00",6393,
"2026-04-18 00:00:00",6330,7766
"2026-04-18 00:10:00",6290,
"2026-04-18 00:20:00",6238,
"2026-04-18 00:30:00",6270,
"2026-04-18 00:40:00",6275,
"2026-04-18 00:50:00",6257,
"2026-04-18 01:00:00",6207,
"2026-04-18 01:10:00",6177,
"2026-04-18 01:20:00",6170,
"2026-04-18 01:30:00",6172,
"2026-04-18 01:40:00",6152,
"2026-04-18 01:50:00",6181,
"2026-04-18 02:00:00",6160,
"2026-04-18 02:10:00",6127,
"2026-04-18 02:20:00",6101,
"2026-04-18 02:30:00",6088,
"2026-04-18 02:40:00",6047,
"2026-04-18 02:50:00",5991,
"2026-04-18 03:00:00",5918,
"2026-04-18 03:10:00",5868,
"2026-04-18 03:20:00",5863,
"2026-04-18 03:30:00",5811,
"2026-04-18 03:40:00",5789,
"2026-04-18 03:50:00",5759,
"2026-04-18 04:00:00",5699,
"2026-04-18 04:10:00",5686,
"2026-04-18 04:20:00",5658,
"2026-04-18 04:30:00",5631,
"2026-04-18 04:40:00",5608,
"2026-04-18 04:50:00",5643,
"2026-04-18 05:00:00",5660,
"2026-04-18 05:10:00",5628,
"2026-04-18 05:20:00",5583,
"2026-04-18 05:30:00",5625,
"2026-04-18 05:40:00",5651,
"2026-04-18 05:50:00",5621,
"2026-04-18 06:00:00",5658,
"2026-04-18 06:10:00",5673,
"2026-04-18 06:20:00",5703,
"2026-04-18 06:30:00",5699,
"2026-04-18 06:40:00",5699,
"2026-04-18 06:50:00",5725,
"2026-04-18 07:00:00",5753,
"2026-04-18 07:10:00",5757,
"2026-04-18 07:20:00",5754,
"2026-04-18 07:30:00",5832,
"2026-04-18 07:40:00",5927,
"2026-04-18 07:50:00",6000,
"2026-04-18 08:00:00",6031,
"2026-04-18 08:10:00",6080,
"2026-04-18 08:20:00",6129,
"2026-04-18 08:30:00",6153,
"2026-04-18 08:40:00",6287,
"2026-04-18 08:50:00",6376,
"2026-04-18 09:00:00",6400,
"2026-04-18 09:10:00",6513,
"2026-04-18 09:20:00",6579,
"2026-04-18 09:30:00",6635,
"2026-04-18 09:40:00",6812,
"2026-04-18 09:50:00",6866,
"2026-04-18 10:00:00",6880,
"2026-04-18 10:10:00",6931,
"2026-04-18 10:20:00",7023,
"2026-04-18 10:30:00",7082,
"2026-04-18 10:40:00",7109,
"2026-04-18 10:50:00",7183,
"2026-04-18 11:00:00",7272,
"2026-04-18 11:10:00",7328,
"2026-04-18 11:20:00",7413,
"2026-04-18 11:30:00",7526,
"2026-04-18 11:40:00",7660,
"2026-04-18 11:50:00",7748,
"2026-04-18 12:00:00",7861,
"2026-04-18 12:10:00",7996,
"2026-04-18 12:20:00",8123,
"2026-04-18 12:30:00",8182,
"2026-04-18 12:40:00",8252,
"2026-04-18 12:50:00",8415,
"2026-04-18 13:00:00",8479,
"2026-04-18 13:10:00",8542,
"2026-04-18 13:20:00",8585,
"2026-04-18 13:30:00",8743,
"2026-04-18 13:40:00",8897,
"2026-04-18 13:50:00",8991,
"2026-04-18 14:00:00",9053,
"2026-04-18 14:10:00",9150,
"2026-04-18 14:20:00",9287,
"2026-04-18 14:30:00",9400,
"2026-04-18 14:40:00",9480,
"2026-04-18 14:50:00",9554,
"2026-04-18 15:00:00",9637,
"2026-04-18 15:10:00",9703,
"2026-04-18 15:20:00",9736,
"2026-04-18 15:30:00",9807,
"2026-04-18 15:40:00",9862,
"2026-04-18 15:50:00",9910,
"2026-04-18 16:00:00",9909,
"2026-04-18 16:10:00",9869,
"2026-04-18 16:20:00",9881,
"2026-04-18 16:30:00",9953,
"2026-04-18 16:40:00",9973,
"2026-04-18 16:50:00",9992,
"2026-04-18 17:00:00",10089,
"2026-04-18 17:10:00",10031,
"2026-04-18 17:20:00",10001,
"2026-04-18 17:30:00",10107,
"2026-04-18 17:40:00",10164,
"2026-04-18 17:50:00",10172,
"2026-04-18 18:00:00",10226,
"2026-04-18 18:10:00",10308,
"2026-04-18 18:20:00",10312,
"2026-04-18 18:30:00",10368,
"2026-04-18 18:40:00",10400,
"2026-04-18 18:50:00",10435,
"2026-04-18 19:00:00",10390,
"2026-04-18 19:10:00",10391,
"2026-04-18 19:20:00",10414,
"2026-04-18 19:30:00",10374,
"2026-04-18 19:40:00",10303,
"2026-04-18 19:50:00",10288,
"2026-04-18 20:00:00",10281,
"2026-04-18 20:10:00",10167,
"2026-04-18 20:20:00",10133,
"2026-04-18 20:30:00",10091,
"2026-04-18 20:40:00",10010,
"2026-04-18 20:50:00",9906,
"2026-04-18 21:00:00",9781,
"2026-04-18 21:10:00",9723,
"2026-04-18 21:20:00",9631,
"2026-04-18 21:30:00",9387,
"2026-04-18 21:40:00",9241,
"2026-04-18 21:50:00",9089,
"2026-04-18 22:00:00",8917,
"2026-04-18 22:10:00",8685,
"2026-04-18 22:20:00",8559,
"2026-04-18 22:30:00",8418,
"2026-04-18 22:40:00",8244,
"2026-04-18 22:50:00",8078,
"2026-04-18 23:00:00",7924,
"2026-04-18 23:10:00",7782,
"2026-04-18 23:20:00",7614,
"2026-04-18 23:30:00",7491,
"2026-04-18 23:40:00",7386,
"2026-04-18 23:50:00",7310,
"2026-04-19 00:00:00",7182,8445
"2026-04-19 00:10:00",7072,
"2026-04-19 00:20:00",7019,
"2026-04-19 00:30:00",6950,
"2026-04-19 00:40:00",6927,
"2026-04-19 00:50:00",6915,
"2026-04-19 01:00:00",6849,
"2026-04-19 01:10:00",6803,
"2026-04-19 01:20:00",6754,
"2026-04-19 01:30:00",6713,
"2026-04-19 01:40:00",6690,
"2026-04-19 01:50:00",6665,
"2026-04-19 02:00:00",6615,
"2026-04-19 02:10:00",6588,
"2026-04-19 02:20:00",6537,
"2026-04-19 02:30:00",6542,
"2026-04-19 02:40:00",6516,
"2026-04-19 02:50:00",6463,
"2026-04-19 03:00:00",6397,
"2026-04-19 03:10:00",6373,
"2026-04-19 03:20:00",6318,
"2026-04-19 03:30:00",6309,
"2026-04-19 03:40:00",6309,
"2026-04-19 03:50:00",6244,
"2026-04-19 04:00:00",6165,
"2026-04-19 04:10:00",6157,
"2026-04-19 04:20:00",6140,
"2026-04-19 04:30:00",6164,
"2026-04-19 04:40:00",6192,
"2026-04-19 04:50:00",6178,
"2026-04-19 05:00:00",6145,
"2026-04-19 05:10:00",6136,
"2026-04-19 05:20:00",6132,
"2026-04-19 05:30:00",6133,
"2026-04-19 05:40:00",6177,
"2026-04-19 05:50:00",6180,
"2026-04-19 06:00:00",6228,
"2026-04-19 06:10:00",6240,
"2026-04-19 06:20:00",6271,
"2026-04-19 06:30:00",6296,
"2026-04-19 06:40:00",6373,
"2026-04-19 06:50:00",6420,
"2026-04-19 07:00:00",6439,
"2026-04-19 07:10:00",6462,
"2026-04-19 07:20:00",6570,
"2026-04-19 07:30:00",6675,
"2026-04-19 07:40:00",6784,
"2026-04-19 07:50:00",6881,
"2026-04-19 08:00:00",6978,
"2026-04-19 08:10:00",7064,
"2026-04-19 08:20:00",7242,
"2026-04-19 08:30:00",7294,
"2026-04-19 08:40:00",7367,
"2026-04-19 08:50:00",7440,
"2026-04-19 09:00:00",7503,
"2026-04-19 09:10:00",7580,
"2026-04-19 09:20:00",7679,
"2026-04-19 09:30:00",7814,
"2026-04-19 09:40:00",7910,
"2026-04-19 09:50:00",7961,
"2026-04-19 10:00:00",8010,
"2026-04-19 10:10:00",8051,
"2026-04-19 10:20:00",8132,
"2026-04-19 10:30:00",8236,
"2026-04-19 10:40:00",8370,
"2026-04-19 10:50:00",8420,
"2026-04-19 11:00:00",8537,
"2026-04-19 11:10:00",8665,
"2026-04-19 11:20:00",8777,
"2026-04-19 11:30:00",8835,
"2026-04-19 11:40:00",8915,
"2026-04-19 11:50:00",8996,
"2026-04-19 12:00:00",9020,
"2026-04-19 12:10:00",9082,
"2026-04-19 12:20:00",9247,
"2026-04-19 12:30:00",9315,
"2026-04-19 12:40:00",9459,
"2026-04-19 12:50:00",9553,
"2026-04-19 13:00:00",9678,
"2026-04-19 13:10:00",9767,
"2026-04-19 13:20:00",9872,
"2026-04-19 13:30:00",10032,
"2026-04-19 13:40:00",10181,
"2026-04-19 13:50:00",10293,
"2026-04-19 14:00:00",10446,
"2026-04-19 14:10:00",10518,
"2026-04-19 14:20:00",10550,
"2026-04-19 14:30:00",10678,
"2026-04-19 14:40:00",10800,
"2026-04-19 14:50:00",10864,
